"ResponseId","state","juris","species","dur","timechange","field","career","agency","surveyYear","minCareer","idk","CC","duration.cent","career.cent","management_shift","howshift"
"R_5q56JqF0jN1J5xT","New Hampshire","Multi-state network of sites","Vinetoxicum",18,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,1.02429980870419,0.777303258476267,1,"earlier & later"
"R_3OZoTtXsYc0ZVCo","Michigan","Network of sites within one state/province","Vinetoxicum",15,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years","State Government",2026,10,1,1,0.62993153894199,0.777303258476267,1,"earlier & later"
"R_3l6nHVEdBFb0wAn","Vermont","Multi-state network of sites","Vinetoxicum",10,"Treatment starting earlier due to changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,-0.0273489106616695,0.777303258476267,1,"earlier"
"R_5GB0QBBYaO426fP","Maine","Single site","Vinetoxicum",12,"Treatment starting earlier due to changing phenology","Invasive plant management ","10+ years","City/Municipal Government",2026,10,1,1,0.235563269179794,0.777303258476267,1,"earlier"
"R_5H6Li12o7rFfCKo","Rhode Island","Network of sites within one state/province","Vinetoxicum",10,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,-0.0273489106616695,0.777303258476267,1,"earlier & later"
"R_5gHFiq6DKC8WPVl","Ontario","Network of sites within one state/province","Vinetoxicum",30,"Treatment starting earlier due to changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,2.60177288775297,0.777303258476267,1,"earlier"
"R_5Kr2fz6TZxQx0Uu","Connecticut","Single site","Vinetoxicum",2,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology,Starting earlier or ending later for other reasons","Other (I work with invasive plants but not as a manager, researcher, or extension)","6 to 10 years","Other",2026,6,1,1,-1.07899763002752,-0.532023874289486,1,"earlier & later"
"R_7eqSNbi6mQ46E1Z","Virginia","Multi-state network of sites","Vinetoxicum",20,"Treatment starting earlier due to changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,1.28721198854565,0.777303258476267,1,"earlier"
"R_3lpMOKMac0cgCvT","Massachusetts","Network of sites within one state/province","Vinetoxicum",3,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology,Starting earlier or ending later for other reasons","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,-0.947541540106792,0.777303258476267,1,"earlier & later"
"R_51hjoFYUg74WFmz","Massachusetts","Network of sites within one state/province","Vinetoxicum",25,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years"," Federal Government",2026,10,1,1,1.94449243814931,0.777303258476267,1,"earlier & later"
"R_7mleLpdbPvb6bxt","Connecticut","Network of sites within one state/province","Vinetoxicum",2,"Treatment starting earlier due to changing phenology","Invasive plant management ","2 to 5 years","Industry/Private Sector",2026,2,1,1,-1.07899763002752,-1.84135100705524,1,"earlier"
"R_1g744XrqigaNK4J","Maine","Network of sites within one state/province","Rhamnus",9,"Treatment ending later due to changing phenology","Invasive plant management ","6 to 10 years","Industry/Private Sector",2026,6,1,1,-0.158805000582401,-0.532023874289486,1,"later"
"R_5FqDfQSEijhcVoz","Vermont","Multi-state network of sites","Rhamnus",15,"Treatment starting earlier due to changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,0.62993153894199,0.777303258476267,1,"earlier"
"R_5q56JqF0jN1J5xT","New Hampshire","Multi-state network of sites","Rhamnus",24,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,1.81303634822858,0.777303258476267,1,"earlier & later"
"R_3OZoTtXsYc0ZVCo","Michigan","Network of sites within one state/province","Rhamnus",20,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years","State Government",2026,10,1,1,1.28721198854565,0.777303258476267,1,"earlier & later"
"R_3l6nHVEdBFb0wAn","Vermont","Multi-state network of sites","Rhamnus",15,"Treatment starting earlier due to changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,0.62993153894199,0.777303258476267,1,"earlier"
"R_5Kr2fz6TZxQx0Uu","Connecticut","Single site","Rhamnus",2,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology,Starting earlier or ending later for other reasons","Other (I work with invasive plants but not as a manager, researcher, or extension)","6 to 10 years","Other",2026,6,1,1,-1.07899763002752,-0.532023874289486,1,"earlier & later"
"R_7IvjAhNgByZUh4p","Michigan","Network of sites within one state/province","Rhamnus",10,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years","City/Municipal Government",2026,10,1,1,-0.0273489106616695,0.777303258476267,1,"earlier & later"
"R_7jZpgrqPT21G0fj","Vermont","Single site","Rhamnus",15,"Treatment ending later due to changing phenology","Invasive plant management ","10+ years","State Government",2026,10,1,1,0.62993153894199,0.777303258476267,1,"later"
"R_1IvpUjUVXHoOlPW","Vermont","Single site","Rhamnus",12,"Treatment ending later due to changing phenology","Invasive plant management ","10+ years","Nongovernmental Organization",2026,10,1,1,0.235563269179794,0.777303258476267,1,"later"
"R_3Si9tax1RwMIZLT","Massachusetts","Multi-state network of sites","Rhamnus",9,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,-0.158805000582401,0.777303258476267,1,"earlier & later"
"R_62Ll7ZFWepKPSWn","Maine","Multi-state network of sites","Rhamnus",28,"Treatment ending later due to changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,2.3388607079115,0.777303258476267,1,"later"
"R_70UIFBzhIKuqskM","New York","Network of sites within one state/province","Rhamnus",3,"Treatment ending later due to changing phenology","Invasive plant management ","10+ years","State Government",2026,10,1,1,-0.947541540106792,0.777303258476267,1,"later"
"R_6b7y38YC6VhzhAZ","New Jersey"," Other (please specify)","Miscanthus",4,"Treatment ending later due to changing phenology","Invasive plant management ","6 to 10 years","County Government",2026,6,1,1,-0.81608545018606,-0.532023874289486,1,"later"
"R_7iywZfD9qBljGo1","Indiana","Network of sites within one state/province","Miscanthus",1,"Treatment starting earlier due to changing phenology","Invasive plant management ","6 to 10 years","Other",2026,6,1,1,-1.21045371994826,-0.532023874289486,1,"earlier"
"R_3Hq4RrgAKLo0gVL","Massachusetts"," Other (please specify)","Miscanthus",20,"Treatment starting earlier due to changing phenology,At the same time due to no change in phenology","Invasive plant management ","2 to 5 years","City/Municipal Government",2026,2,1,1,1.28721198854565,-1.84135100705524,1,"earlier"
"R_7eqSNbi6mQ46E1Z","Virginia","Multi-state network of sites","Miscanthus",20,"Treatment starting earlier due to changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,1.28721198854565,0.777303258476267,1,"earlier"
"R_6Q75yjxK5fIfXwZ","Maryland","Network of sites within one state/province","Miscanthus",5,"Treatment starting earlier due to changing phenology","Invasive plant management ","10+ years","County Government",2026,10,1,1,-0.684629360265329,0.777303258476267,1,"earlier"
"R_1jvRN5ofBQAxAQE","Rhode Island","Single site","Miscanthus",10,"Treatment ending later due to changing phenology","Invasive plant research/science","6 to 10 years","Other",2026,6,1,1,-0.0273489106616695,-0.532023874289486,1,"later"
"R_3mwJdcOf68mSU8i","Ohio"," Other (please specify)","Miscanthus",5,"Treatment ending later due to changing phenology","Invasive plant management ","10+ years","Nongovernmental Organization",2026,10,1,1,-0.684629360265329,0.777303258476267,1,"later"
"R_3OZoTtXsYc0ZVCo","Michigan","Network of sites within one state/province","impatiens",5,"Treatment starting earlier due to changing phenology","Invasive plant management ","10+ years","State Government",2026,10,1,1,-0.684629360265329,0.777303258476267,1,"earlier"
"R_7IvjAhNgByZUh4p","Michigan","Network of sites within one state/province","impatiens",3,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years","City/Municipal Government",2026,10,1,1,-0.947541540106792,0.777303258476267,1,"earlier & later"
"R_5FqDfQSEijhcVoz","Vermont","Multi-state network of sites","Lonicera japonica",15,"Treatment starting earlier due to changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,0.62993153894199,0.777303258476267,1,"earlier"
"R_5q56JqF0jN1J5xT","New Hampshire","Multi-state network of sites","Lonicera japonica",24,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,1.81303634822858,0.777303258476267,1,"earlier & later"
"R_3OZoTtXsYc0ZVCo","Michigan","Network of sites within one state/province","Lonicera japonica",20,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years","State Government",2026,10,1,1,1.28721198854565,0.777303258476267,1,"earlier & later"
"R_3l6nHVEdBFb0wAn","Vermont","Multi-state network of sites","Lonicera japonica",15,"Treatment starting earlier due to changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,0.62993153894199,0.777303258476267,1,"earlier"
"R_1D5srXkx8ozWrQm","Maryland","Single site","Lonicera japonica",4,"Treatment ending later due to changing phenology","Invasive plant management ","6 to 10 years","Nongovernmental Organization",2026,6,1,1,-0.81608545018606,-0.532023874289486,1,"later"
"R_5Kr2fz6TZxQx0Uu","Connecticut","Single site","Lonicera japonica",2,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology,Starting earlier or ending later for other reasons","Other (I work with invasive plants but not as a manager, researcher, or extension)","6 to 10 years","Other",2026,6,1,1,-1.07899763002752,-0.532023874289486,1,"earlier & later"
"R_3Z0oewLXyyqJj9v","Virginia","Multi-state network of sites","Lonicera japonica",6,"Treatment ending later due to changing phenology","Invasive plant management ","10+ years","Nongovernmental Organization",2026,10,1,1,-0.553173270344597,0.777303258476267,1,"later"
"R_7iywZfD9qBljGo1","Indiana","Network of sites within one state/province","Lonicera japonica",4,"Treatment ending later due to changing phenology","Invasive plant management ","6 to 10 years","Other",2026,6,1,1,-0.81608545018606,-0.532023874289486,1,"later"
"R_7eqSNbi6mQ46E1Z","Virginia","Multi-state network of sites","Lonicera japonica",20,"Treatment starting earlier due to changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,1.28721198854565,0.777303258476267,1,"earlier"
"R_3VxbJkG46TDSZKp","Pennsylvania","Multi-state network of sites","Lonicera japonica",9,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years"," Federal Government",2026,10,1,1,-0.158805000582401,0.777303258476267,1,"earlier & later"
"R_7IvjAhNgByZUh4p","Michigan","Network of sites within one state/province","Lonicera japonica",10,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years","City/Municipal Government",2026,10,1,1,-0.0273489106616695,0.777303258476267,1,"earlier & later"
"R_74FeknDhSsDq3Tj","Virginia","Multi-state network of sites","Lonicera japonica",10,"Treatment ending later due to changing phenology","Invasive plant management ","6 to 10 years","Industry/Private Sector",2026,6,1,1,-0.0273489106616695,-0.532023874289486,1,"later"
"R_1jvRN5ofBQAxAQE","Rhode Island","Single site","Lonicera japonica",10,"Treatment ending later due to changing phenology","Invasive plant research/science","6 to 10 years","Other",2026,6,1,1,-0.0273489106616695,-0.532023874289486,1,"later"
"R_1IvpUjUVXHoOlPW","Vermont","Single site","Lonicera japonica",18,"Treatment ending later due to changing phenology","Invasive plant management ","10+ years","Nongovernmental Organization",2026,10,1,1,1.02429980870419,0.777303258476267,1,"later"
"R_51hjoFYUg74WFmz","Massachusetts","Network of sites within one state/province","Lonicera japonica",15,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years"," Federal Government",2026,10,1,1,0.62993153894199,0.777303258476267,1,"earlier & later"
"R_3Si9tax1RwMIZLT","Massachusetts","Multi-state network of sites","Lonicera japonica",8,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,-0.290261090503133,0.777303258476267,1,"earlier & later"
"R_62Ll7ZFWepKPSWn","Maine","Multi-state network of sites","Lonicera japonica",28,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,2.3388607079115,0.777303258476267,1,"earlier & later"
"R_70UIFBzhIKuqskM","New York","Network of sites within one state/province","Lonicera japonica",20,"Treatment ending later due to changing phenology","Invasive plant management ","10+ years","State Government",2026,10,1,1,1.28721198854565,0.777303258476267,1,"later"
"R_6JCxiOL4bNouMvv","New York","Network of sites within one state/province","Artemisia",NA,"Treatment starting earlier due to changing phenology","Invasive plant management ","2 to 5 years","Nongovernmental Organization",2026,2,1,1,NA,-1.84135100705524,1,"earlier"
"R_5GB0QBBYaO426fP","Maine","Single site","Artemisia",5,"Treatment starting earlier due to changing phenology","Invasive plant management ","10+ years","City/Municipal Government",2026,10,1,1,-0.684629360265329,0.777303258476267,1,"earlier"
"R_6b7y38YC6VhzhAZ","New Jersey"," Other (please specify)","Artemisia",5,"Treatment ending later due to changing phenology","Invasive plant management ","6 to 10 years","County Government",2026,6,1,1,-0.684629360265329,-0.532023874289486,1,"later"
"R_1D5srXkx8ozWrQm","Maryland","Single site","Artemisia",4,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","6 to 10 years","Nongovernmental Organization",2026,6,1,1,-0.81608545018606,-0.532023874289486,1,"earlier & later"
"R_5H6Li12o7rFfCKo","Rhode Island","Network of sites within one state/province","Artemisia",10,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,-0.0273489106616695,0.777303258476267,1,"earlier & later"
"R_5Kr2fz6TZxQx0Uu","Connecticut","Single site","Artemisia",2,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology,Starting earlier or ending later for other reasons","Other (I work with invasive plants but not as a manager, researcher, or extension)","6 to 10 years","Other",2026,6,1,1,-1.07899763002752,-0.532023874289486,1,"earlier & later"
"R_7iywZfD9qBljGo1","Indiana","Network of sites within one state/province","Artemisia",3,"Treatment starting earlier due to changing phenology","Invasive plant management ","6 to 10 years","Other",2026,6,1,1,-0.947541540106792,-0.532023874289486,1,"earlier"
"R_7eqSNbi6mQ46E1Z","Virginia","Multi-state network of sites","Artemisia",20,"Treatment starting earlier due to changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,1.28721198854565,0.777303258476267,1,"earlier"
"R_3VxbJkG46TDSZKp","Pennsylvania","Multi-state network of sites","Artemisia",6,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years"," Federal Government",2026,10,1,1,-0.553173270344597,0.777303258476267,1,"earlier & later"
"R_74FeknDhSsDq3Tj","Virginia","Multi-state network of sites","Artemisia",10,"Treatment ending later due to changing phenology","Invasive plant management ","6 to 10 years","Industry/Private Sector",2026,6,1,1,-0.0273489106616695,-0.532023874289486,1,"later"
"R_1jvRN5ofBQAxAQE","Rhode Island","Single site","Artemisia",4,"Treatment ending later due to changing phenology","Invasive plant research/science","6 to 10 years","Other",2026,6,1,1,-0.81608545018606,-0.532023874289486,1,"later"
"R_3Si9tax1RwMIZLT","Massachusetts","Multi-state network of sites","Artemisia",9,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,-0.158805000582401,0.777303258476267,1,"earlier & later"
"R_5q56JqF0jN1J5xT","New Hampshire","Multi-state network of sites","Acer",20,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,1.28721198854565,0.777303258476267,1,"earlier & later"
"R_3OZoTtXsYc0ZVCo","Michigan","Network of sites within one state/province","Acer",20,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years","State Government",2026,10,1,1,1.28721198854565,0.777303258476267,1,"earlier & later"
"R_5Kr2fz6TZxQx0Uu","Connecticut","Single site","Acer",2,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology,Starting earlier or ending later for other reasons","Other (I work with invasive plants but not as a manager, researcher, or extension)","6 to 10 years","Other",2026,6,1,1,-1.07899763002752,-0.532023874289486,1,"earlier & later"
"R_7eqSNbi6mQ46E1Z","Virginia","Multi-state network of sites","Acer",20,"Treatment starting earlier due to changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,1.28721198854565,0.777303258476267,1,"earlier"
"R_3VxbJkG46TDSZKp","Pennsylvania","Multi-state network of sites","Acer",9,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years"," Federal Government",2026,10,1,1,-0.158805000582401,0.777303258476267,1,"earlier & later"
"R_3Si9tax1RwMIZLT","Massachusetts","Multi-state network of sites","Acer",9,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,-0.158805000582401,0.777303258476267,1,"earlier & later"
"R_62Ll7ZFWepKPSWn","Maine","Multi-state network of sites","Acer",20,"Treatment ending later due to changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,1.28721198854565,0.777303258476267,1,"later"
"R_7qkAjat39MtPBoG","Massachusetts","Network of sites within one state/province","Phragmites",25,"Treatment ending later due to changing phenology","Invasive plant management ","10+ years"," Federal Government",2026,10,1,1,1.94449243814931,0.777303258476267,1,"later"
"R_5FqDfQSEijhcVoz","Vermont","Multi-state network of sites","Phragmites",10,"Treatment ending later due to changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,-0.0273489106616695,0.777303258476267,1,"later"
"R_5V0AX8smWwEqt7X","Quebec","Network of sites within one state/province","Phragmites",5,"Treatment starting earlier due to changing phenology","Invasive plant management ","6 to 10 years","Tribal/First Nation",2026,6,1,1,-0.684629360265329,-0.532023874289486,1,"earlier"
"R_5q56JqF0jN1J5xT","New Hampshire","Multi-state network of sites","Phragmites",10,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,-0.0273489106616695,0.777303258476267,1,"earlier & later"
"R_3OZoTtXsYc0ZVCo","Michigan","Network of sites within one state/province","Phragmites",20,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years","State Government",2026,10,1,1,1.28721198854565,0.777303258476267,1,"earlier & later"
"R_7EvlQO9OfQ8OoER","Michigan","Network of sites within one state/province","Phragmites",20,"Treatment starting earlier due to changing phenology","Invasive plant management ","10+ years","Nongovernmental Organization",2026,10,1,1,1.28721198854565,0.777303258476267,1,"earlier"
"R_5Kr2fz6TZxQx0Uu","Connecticut","Single site","Phragmites",2,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology,Starting earlier or ending later for other reasons","Other (I work with invasive plants but not as a manager, researcher, or extension)","6 to 10 years","Other",2026,6,1,1,-1.07899763002752,-0.532023874289486,1,"earlier & later"
"R_7iywZfD9qBljGo1","Indiana","Network of sites within one state/province","Phragmites",3,"Treatment starting earlier due to changing phenology","Invasive plant management ","6 to 10 years","Other",2026,6,1,1,-0.947541540106792,-0.532023874289486,1,"earlier"
"R_7eqSNbi6mQ46E1Z","Virginia","Multi-state network of sites","Phragmites",20,"Treatment starting earlier due to changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,1.28721198854565,0.777303258476267,1,"earlier"
"R_3VxbJkG46TDSZKp","Pennsylvania","Multi-state network of sites","Phragmites",20,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years"," Federal Government",2026,10,1,1,1.28721198854565,0.777303258476267,1,"earlier & later"
"R_5pzvxrP2azfmvYJ","Michigan","Network of sites within one state/province","Phragmites",12,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years","Other",2026,10,1,1,0.235563269179794,0.777303258476267,1,"earlier & later"
"R_7IvjAhNgByZUh4p","Michigan","Network of sites within one state/province","Phragmites",10,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years","City/Municipal Government",2026,10,1,1,-0.0273489106616695,0.777303258476267,1,"earlier & later"
"R_1jvRN5ofBQAxAQE","Rhode Island","Single site","Phragmites",8,"Treatment ending later due to changing phenology","Invasive plant research/science","6 to 10 years","Other",2026,6,1,1,-0.290261090503133,-0.532023874289486,1,"later"
"R_51hjoFYUg74WFmz","Massachusetts","Network of sites within one state/province","Phragmites",25,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years"," Federal Government",2026,10,1,1,1.94449243814931,0.777303258476267,1,"earlier & later"
"R_1EGs8JgbiTLIdrk","Michigan","Multi-state network of sites","Phragmites",12,"Treatment ending later due to changing phenology","Invasive plant management ","10+ years","Nongovernmental Organization",2026,10,1,1,0.235563269179794,0.777303258476267,1,"later"
"R_3OZoTtXsYc0ZVCo","Michigan","Network of sites within one state/province","Ligustrum",20,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years","State Government",2026,10,1,1,1.28721198854565,0.777303258476267,1,"earlier & later"
"R_3Qxjb9i4NVkgesX","Massachusetts","Network of sites within one state/province","Ligustrum",10,"Treatment starting earlier due to changing phenology","Invasive plant management ","10+ years","Nongovernmental Organization",2026,10,1,1,-0.0273489106616695,0.777303258476267,1,"earlier"
"R_5Kr2fz6TZxQx0Uu","Connecticut","Single site","Ligustrum",2,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology,Starting earlier or ending later for other reasons","Other (I work with invasive plants but not as a manager, researcher, or extension)","6 to 10 years","Other",2026,6,1,1,-1.07899763002752,-0.532023874289486,1,"earlier & later"
"R_3Z0oewLXyyqJj9v","Virginia","Multi-state network of sites","Ligustrum",6,"Treatment ending later due to changing phenology","Invasive plant management ","10+ years","Nongovernmental Organization",2026,10,1,1,-0.553173270344597,0.777303258476267,1,"later"
"R_7eqSNbi6mQ46E1Z","Virginia","Multi-state network of sites","Ligustrum",20,"Treatment starting earlier due to changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,1.28721198854565,0.777303258476267,1,"earlier"
"R_3VxbJkG46TDSZKp","Pennsylvania","Multi-state network of sites","Ligustrum",9,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years"," Federal Government",2026,10,1,1,-0.158805000582401,0.777303258476267,1,"earlier & later"
"R_6Q75yjxK5fIfXwZ","Maryland","Network of sites within one state/province","Ligustrum",5,"Treatment starting earlier due to changing phenology","Invasive plant management ","10+ years","County Government",2026,10,1,1,-0.684629360265329,0.777303258476267,1,"earlier"
"R_1jvRN5ofBQAxAQE","Rhode Island","Single site","Ligustrum",10,"Treatment ending later due to changing phenology","Invasive plant research/science","6 to 10 years","Other",2026,6,1,1,-0.0273489106616695,-0.532023874289486,1,"later"
"R_3Si9tax1RwMIZLT","Massachusetts","Multi-state network of sites","Ligustrum",9,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,-0.158805000582401,0.777303258476267,1,"earlier & later"
"R_7eqSNbi6mQ46E1Z","Virginia","Multi-state network of sites","Cytisus",20,"Treatment starting earlier due to changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,1.28721198854565,0.777303258476267,1,"earlier"
"R_5hAPDFkgmRMkZzy","New York","Network of sites within one state/province","Centaurea",5,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years","Nongovernmental Organization",2026,10,1,1,-0.684629360265329,0.777303258476267,1,"earlier & later"
"R_5FqDfQSEijhcVoz","Vermont","Multi-state network of sites","Centaurea",5,"Treatment starting earlier due to changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,-0.684629360265329,0.777303258476267,1,"earlier"
"R_3OZoTtXsYc0ZVCo","Michigan","Network of sites within one state/province","Centaurea",20,"Treatment ending later due to changing phenology","Invasive plant management ","10+ years","State Government",2026,10,1,1,1.28721198854565,0.777303258476267,1,"later"
"R_3Hq4RrgAKLo0gVL","Massachusetts"," Other (please specify)","Centaurea",20,"Treatment ending later due to changing phenology","Invasive plant management ","2 to 5 years","City/Municipal Government",2026,2,1,1,1.28721198854565,-1.84135100705524,1,"later"
"R_7eqSNbi6mQ46E1Z","Virginia","Multi-state network of sites","Centaurea",20,"Treatment starting earlier due to changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,1.28721198854565,0.777303258476267,1,"earlier"
"R_7IvjAhNgByZUh4p","Michigan","Network of sites within one state/province","Centaurea",10,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years","City/Municipal Government",2026,10,1,1,-0.0273489106616695,0.777303258476267,1,"earlier & later"
"R_51hjoFYUg74WFmz","Massachusetts","Network of sites within one state/province","Centaurea",25,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years"," Federal Government",2026,10,1,1,1.94449243814931,0.777303258476267,1,"earlier & later"
"R_7zqDdqzI3278NXi","Maryland","Network of sites within one state/province","Ailanthis",NA,"Treatment ending later due to changing phenology","Invasive plant management ","10+ years","State Government",2026,10,1,1,NA,0.777303258476267,1,"later"
"R_5hAPDFkgmRMkZzy","New York","Network of sites within one state/province","Ailanthis",3,"Treatment ending later due to changing phenology","Invasive plant management ","10+ years","Nongovernmental Organization",2026,10,1,1,-0.947541540106792,0.777303258476267,1,"later"
"R_5q56JqF0jN1J5xT","New Hampshire","Multi-state network of sites","Ailanthis",20,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,1.28721198854565,0.777303258476267,1,"earlier & later"
"R_3OZoTtXsYc0ZVCo","Michigan","Network of sites within one state/province","Ailanthis",20,"Treatment starting earlier due to changing phenology","Invasive plant management ","10+ years","State Government",2026,10,1,1,1.28721198854565,0.777303258476267,1,"earlier"
"R_5IQt3joF5gjoi45","Kentucky","Network of sites within one state/province","Ailanthis",2,"Treatment ending later due to changing phenology","Invasive plant management ","Less than 2 years","State Government",2026,0.1,1,1,-1.07899763002752,-2.46328139511897,1,"later"
"R_5H6Li12o7rFfCKo","Rhode Island","Network of sites within one state/province","Ailanthis",1,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,-1.21045371994826,0.777303258476267,1,"earlier & later"
"R_5Kr2fz6TZxQx0Uu","Connecticut","Single site","Ailanthis",NA,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology,Starting earlier or ending later for other reasons","Other (I work with invasive plants but not as a manager, researcher, or extension)","6 to 10 years","Other",2026,6,1,1,NA,-0.532023874289486,1,"earlier & later"
"R_3Z0oewLXyyqJj9v","Virginia","Multi-state network of sites","Ailanthis",6,"Treatment ending later due to changing phenology","Invasive plant management ","10+ years","Nongovernmental Organization",2026,10,1,1,-0.553173270344597,0.777303258476267,1,"later"
"R_7eqSNbi6mQ46E1Z","Virginia","Multi-state network of sites","Ailanthis",20,"Treatment starting earlier due to changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,1.28721198854565,0.777303258476267,1,"earlier"
